,datetime,speed
0,2023-04-04 11:33:45.837070,0.0
1,2023-04-04 11:33:46.837070,0.9724300426213933
2,2023-04-04 11:33:47.837070,1.9462328425422728
3,2023-04-04 11:33:48.837070,2.9217560606157864
4,2023-04-04 11:33:49.837070,3.8970009126136316
5,2023-04-04 11:33:50.837070,4.873085119937702
6,2023-04-04 11:33:51.837070,5.849006790396903
7,2023-04-04 11:33:52.837070,6.824627986636192
8,2023-04-04 11:33:53.837070,7.800978818227251
9,2023-04-04 11:33:54.837070,8.775462795586991
10,2023-04-04 11:33:55.837070,9.744645126530623
11,2023-04-04 11:33:56.837070,10.711745861728327
12,2023-04-04 11:33:57.837070,11.677958372812327
13,2023-04-04 11:33:58.837070,12.642953749656423
14,2023-04-04 11:33:59.837070,13.608350613076746
15,2023-04-04 11:34:00.837070,14.573856837038447
16,2023-04-04 11:34:01.837070,15.539218692745811
17,2023-04-04 11:34:02.837070,16.505082240925738
18,2023-04-04 11:34:03.837070,17.47112775101916
19,2023-04-04 11:34:04.837070,18.4366353782354
20,2023-04-04 11:34:05.837070,19.403072152702514
21,2023-04-04 11:34:06.837070,20.374451151884216
22,2023-04-04 11:34:07.837070,21.345036719462943
23,2023-04-04 11:34:08.837070,22.311967406985342
24,2023-04-04 11:34:09.837070,23.277580755400958
25,2023-04-04 11:34:10.837070,24.242234677473526
26,2023-04-04 11:34:11.837070,25.208214533118483
27,2023-04-04 11:34:12.837070,26.173939578445427
28,2023-04-04 11:34:13.837070,27.139498195230654
29,2023-04-04 11:34:14.837070,28.10486873828382
30,2023-04-04 11:34:15.837070,29.072136350117496
31,2023-04-04 11:34:16.837070,30.038863960401077
32,2023-04-04 11:34:17.837070,31.006449885627482
33,2023-04-04 11:34:18.837070,31.980141849482287
34,2023-04-04 11:34:19.837070,32.94962015361337
35,2023-04-04 11:34:20.837070,33.90919341710214
36,2023-04-04 11:34:21.837070,34.87039040324809
37,2023-04-04 11:34:22.837070,35.84041570802754
38,2023-04-04 11:34:23.837070,36.826446610987965
39,2023-04-04 11:34:24.837070,37.79699497919317
40,2023-04-04 11:34:25.837070,38.74630094198711
41,2023-04-04 11:34:26.837070,39.69374661167229
42,2023-04-04 11:34:27.837070,40.69638494406037
43,2023-04-04 11:34:28.837070,41.66180367948278
44,2023-04-04 11:34:29.837070,42.60888573339492
45,2023-04-04 11:34:30.837070,43.57638388560189
46,2023-04-04 11:34:31.837070,44.543541520658756
47,2023-04-04 11:34:32.837070,45.50918367066377
48,2023-04-04 11:34:33.837070,46.47609152043192
49,2023-04-04 11:34:34.837070,47.442791331480365
50,2023-04-04 11:34:35.837070,48.40839605915597
51,2023-04-04 11:34:36.837070,49.37387254311799
52,2023-04-04 11:34:37.837070,50.35820034779662
53,2023-04-04 11:34:38.837070,51.30566168857023
54,2023-04-04 11:34:39.837070,52.2774298116528
55,2023-04-04 11:34:40.837070,53.26724193686469
56,2023-04-04 11:34:41.837070,54.26468631937497
57,2023-04-04 11:34:42.837070,55.2847312562802
58,2023-04-04 11:34:43.837070,56.21871229495531
59,2023-04-04 11:34:44.837070,57.25959410646394
60,2023-04-04 11:34:45.837070,58.277311243878216
61,2023-04-04 11:34:46.837070,59.20778812294282
62,2023-04-04 11:34:47.837070,60.17369652561901
63,2023-04-04 11:34:48.837070,61.138799685926536
64,2023-04-04 11:34:49.837070,62.10381696637932
65,2023-04-04 11:34:50.837070,63.06951647328618
66,2023-04-04 11:34:51.837070,64.06407200591114
67,2023-04-04 11:34:52.837070,65.02953175130732
68,2023-04-04 11:34:53.837070,65.994892198493
69,2023-04-04 11:34:54.837070,66.96054569556642
70,2023-04-04 11:34:55.837070,67.925379178849
71,2023-04-04 11:34:56.837070,68.89829126694055
72,2023-04-04 11:34:57.837070,69.85738202413593
73,2023-04-04 11:34:58.837070,70.84335196096194
74,2023-04-04 11:34:59.837070,71.7251615907222
75,2023-04-04 11:35:00.837070,72.71490293818735
76,2023-04-04 11:35:01.837070,73.69336780952969
77,2023-04-04 11:35:02.837070,74.60590424241917
78,2023-04-04 11:35:03.837070,75.63551675133473
79,2023-04-04 11:35:04.837070,76.59309322015845
80,2023-04-04 11:35:05.837070,77.5351833985848
81,2023-04-04 11:35:06.837070,78.50000426438213
82,2023-04-04 11:35:07.837070,79.46388605142029
83,2023-04-04 11:35:08.837070,80.43000737817437
84,2023-04-04 11:35:09.837070,81.3946293989859
85,2023-04-04 11:35:10.837070,82.35977818592124
86,2023-04-04 11:35:11.837070,83.32487692188859
87,2023-04-04 11:35:12.837070,84.28983029540389
88,2023-04-04 11:35:13.837070,85.22983867845362
89,2023-04-04 11:35:14.837070,86.19379938150529
90,2023-04-04 11:35:15.837070,87.16052994255072
91,2023-04-04 11:35:16.837070,88.15296207284277
92,2023-04-04 11:35:17.837070,89.11780270725531
93,2023-04-04 11:35:18.837070,90.08296198593129
94,2023-04-04 11:35:19.837070,91.0478767967692
95,2023-04-04 11:35:20.837070,92.01335596729264
96,2023-04-04 11:35:21.837070,92.97893678615557
97,2023-04-04 11:35:22.837070,93.94420617038347
98,2023-04-04 11:35:23.837070,94.91075853430742
99,2023-04-04 11:35:24.837070,95.87822785716112
100,2023-04-04 11:35:25.837070,96.84521452598781
101,2023-04-04 11:35:26.837070,97.82057170610618
102,2023-04-04 11:35:27.837070,98.82984134947057
103,2023-04-04 11:35:28.837070,99.82221459549515
104,2023-04-04 11:35:29.837070,100.86533679320112
105,2023-04-04 11:35:30.837070,101.89542821166746
106,2023-04-04 11:35:31.837070,102.94166599744437
107,2023-04-04 11:35:32.837070,103.90335706281151
108,2023-04-04 11:35:33.837070,104.89807008801513
109,2023-04-04 11:35:34.837070,105.86803042276745
110,2023-04-04 11:35:35.837070,106.82545525764979
111,2023-04-04 11:35:36.837070,107.79055786361897
112,2023-04-04 11:35:37.837070,108.73781900556183
113,2023-04-04 11:35:38.837070,109.70268884199466
114,2023-04-04 11:35:39.837070,110.66639731631054
115,2023-04-04 11:35:40.837070,111.62327039091339
116,2023-04-04 11:35:41.837070,112.59315626019875
117,2023-04-04 11:35:42.837070,113.61990734048172
118,2023-04-04 11:35:43.837070,114.60885530565494
119,2023-04-04 11:35:44.837070,115.48707089255471
120,2023-04-04 11:35:45.837070,116.39831562251064
121,2023-04-04 11:35:46.837070,117.29451787667868
122,2023-04-04 11:35:47.837070,118.1919179146777
123,2023-04-04 11:35:48.837070,119.05159639499291
124,2023-04-04 11:35:49.837070,119.94888388345854
125,2023-04-04 11:35:50.837070,120.96924353333588
126,2023-04-04 11:35:51.837070,121.98606006110023
127,2023-04-04 11:35:52.837070,122.98102763891515
128,2023-04-04 11:35:53.837070,123.88592030275926
129,2023-04-04 11:35:54.837070,124.7706061618031
130,2023-04-04 11:35:55.837070,125.76148565713505
131,2023-04-04 11:35:56.837070,126.7445168673967
132,2023-04-04 11:35:57.837070,127.72052047017888
133,2023-04-04 11:35:58.837070,128.69704785919413
134,2023-04-04 11:35:59.837070,129.67209525723183
135,2023-04-04 11:36:00.837070,130.64608893251886
136,2023-04-04 11:36:01.837070,131.6220879839887
137,2023-04-04 11:36:02.837070,132.59847706615554
138,2023-04-04 11:36:03.837070,133.57504911928234
139,2023-04-04 11:36:04.837070,134.55182081970983
140,2023-04-04 11:36:05.837070,135.5289648944641
141,2023-04-04 11:36:06.837070,136.50653911364526
142,2023-04-04 11:36:07.837070,137.48387190156353
143,2023-04-04 11:36:08.837070,138.45886504451758
144,2023-04-04 11:36:09.837070,139.43662271908704
145,2023-04-04 11:36:10.837070,140.42124517582118
146,2023-04-04 11:36:11.837070,141.44104740243301
147,2023-04-04 11:36:12.837070,142.4436553653434
148,2023-04-04 11:36:13.837070,143.46742297313654
149,2023-04-04 11:36:14.837070,144.49507071906575
150,2023-04-04 11:36:15.837070,145.49192792844858
151,2023-04-04 11:36:16.837070,146.48437426478978
152,2023-04-04 11:36:17.837070,147.48213183479166
153,2023-04-04 11:36:18.837070,148.48550856152673
154,2023-04-04 11:36:19.837070,149.4804696700065
155,2023-04-04 11:36:20.837070,150.4311993476903
156,2023-04-04 11:36:21.837070,151.38385324617457
157,2023-04-04 11:36:22.837070,152.38734532270178
158,2023-04-04 11:36:23.837070,153.34323677966387
159,2023-04-04 11:36:24.837070,154.3205256741896
160,2023-04-04 11:36:25.837070,155.31267029931598
161,2023-04-04 11:36:26.837070,156.29622841647043
162,2023-04-04 11:36:27.837070,157.28117006836106
163,2023-04-04 11:36:28.837070,158.2676352074199
164,2023-04-04 11:36:29.837070,159.2348969212171
165,2023-04-04 11:36:30.837070,160.18547460732063
166,2023-04-04 11:36:31.837070,161.1715018762811
167,2023-04-04 11:36:32.837070,162.1562193316228
168,2023-04-04 11:36:33.837070,163.12600013035174
169,2023-04-04 11:36:34.837070,164.12583180181488
170,2023-04-04 11:36:35.837070,165.11071637581668
171,2023-04-04 11:36:36.837070,166.0951660140272
172,2023-04-04 11:36:37.837070,167.07948614339423
173,2023-04-04 11:36:38.837070,168.0632888811396
174,2023-04-04 11:36:39.837070,169.047666253606
175,2023-04-04 11:36:40.837070,170.05791040119348
176,2023-04-04 11:36:41.837070,171.04216834911796
177,2023-04-04 11:36:42.837070,172.0249758034636
178,2023-04-04 11:36:43.837070,173.03276373271925
179,2023-04-04 11:36:44.837070,174.02318012727818
180,2023-04-04 11:36:45.837070,175.02946256724405
181,2023-04-04 11:36:46.837070,176.02226012734624
182,2023-04-04 11:36:47.837070,177.00709599384854
183,2023-04-04 11:36:48.837070,177.99147501090357
184,2023-04-04 11:36:49.837070,179.00320157341474
185,2023-04-04 11:36:50.837070,179.98912172484876
186,2023-04-04 11:36:51.837070,180.97387467919532
187,2023-04-04 11:36:52.837070,181.95878866612563
188,2023-04-04 11:36:53.837070,182.94410234486605
189,2023-04-04 11:36:54.837070,183.92949384690823
190,2023-04-04 11:36:55.837070,184.9141973331604
191,2023-04-04 11:36:56.837070,185.89958463847728
192,2023-04-04 11:36:57.837070,186.9091673803122
193,2023-04-04 11:36:58.837070,187.89245813963961
194,2023-04-04 11:36:59.837070,188.87440084472613
195,2023-04-04 11:37:00.837070,189.82520985345408
196,2023-04-04 11:37:01.837070,190.80367707607107
197,2023-04-04 11:37:02.837070,191.77823809487097
198,2023-04-04 11:37:03.837070,192.76058212247548
199,2023-04-04 11:37:04.837070,193.6925749326114
200,2023-04-04 11:37:05.837070,194.55005958250052
201,2023-04-04 11:37:06.837070,195.42816712521787
202,2023-04-04 11:37:07.837070,196.44637858742692
203,2023-04-04 11:37:08.837070,197.46201014643052
204,2023-04-04 11:37:09.837070,198.48452607635525
205,2023-04-04 11:37:10.837070,199.45489169745636
206,2023-04-04 11:37:11.837070,200.47596067695505
207,2023-04-04 11:37:12.837070,201.50179480738274
208,2023-04-04 11:37:13.837070,202.53330527218998
209,2023-04-04 11:37:14.837070,203.49769003586042
210,2023-04-04 11:37:15.837070,204.48883768142397
211,2023-04-04 11:37:16.837070,205.46943238656348
212,2023-04-04 11:37:17.837070,206.36746272290404
213,2023-04-04 11:37:18.837070,207.30310165696392
214,2023-04-04 11:37:19.837070,208.2678132856712
215,2023-04-04 11:37:20.837070,209.23105830313594
216,2023-04-04 11:37:21.837070,210.23045491830166
217,2023-04-04 11:37:22.837070,211.25815535806282
218,2023-04-04 11:37:23.837070,212.25590378753338
219,2023-04-04 11:37:24.837070,213.184380701563
220,2023-04-04 11:37:25.837070,214.12661449189406
221,2023-04-04 11:37:26.837070,215.1112759229426
222,2023-04-04 11:37:27.837070,216.09085385838836
223,2023-04-04 11:37:28.837070,216.99734732813675
224,2023-04-04 11:37:29.837070,217.97558844351363
225,2023-04-04 11:37:30.837070,218.97179302862023
226,2023-04-04 11:37:31.837070,219.94602057278365
227,2023-04-04 11:37:32.837070,220.9064877566281
228,2023-04-04 11:37:33.837070,221.85551330782718
229,2023-04-04 11:37:34.837070,222.82276823433233
230,2023-04-04 11:37:35.837070,223.75792054984757
231,2023-04-04 11:37:36.837070,224.70823188912235
232,2023-04-04 11:37:37.837070,225.67491967233104
233,2023-04-04 11:37:38.837070,226.6420591781295
234,2023-04-04 11:37:39.837070,227.60923763380586
235,2023-04-04 11:37:40.837070,228.5771337939241
236,2023-04-04 11:37:41.837070,229.54379036352955
237,2023-04-04 11:37:42.837070,230.54113170163004
238,2023-04-04 11:37:43.837070,231.5279120597529
239,2023-04-04 11:37:44.837070,232.48870893579016
240,2023-04-04 11:37:45.837070,233.42526420856865
241,2023-04-04 11:37:46.837070,234.4117014291339
242,2023-04-04 11:37:47.837070,235.41184306953778
243,2023-04-04 11:37:48.837070,236.3013959136785
244,2023-04-04 11:37:49.837070,237.2683598732033
245,2023-04-04 11:37:50.837070,238.25105851105914
246,2023-04-04 11:37:51.837070,239.34304554003296
247,2023-04-04 11:37:52.837070,240.4001069959072
248,2023-04-04 11:37:53.837070,241.4315811412812
249,2023-04-04 11:37:54.837070,242.4925233323453
250,2023-04-04 11:37:55.837070,243.53437286565165
251,2023-04-04 11:37:56.837070,244.47218604520822
252,2023-04-04 11:37:57.837070,245.5164557657436
253,2023-04-04 11:37:58.837070,246.49552882590416
254,2023-04-04 11:37:59.837070,247.4542931752148
255,2023-04-04 11:38:00.837070,248.34873200036824
256,2023-04-04 11:38:01.837070,249.32963451411268
257,2023-04-04 11:38:02.837070,250.2951627524459
258,2023-04-04 11:38:03.837070,251.32679640196105
259,2023-04-04 11:38:04.837070,252.24944706816285
260,2023-04-04 11:38:05.837070,253.28369179986
261,2023-04-04 11:38:06.837070,254.23875180288965
262,2023-04-04 11:38:07.837070,255.2481023724994
263,2023-04-04 11:38:08.837070,256.2228667041656
264,2023-04-04 11:38:09.837070,257.18910143330885
265,2023-04-04 11:38:10.837070,258.1832750765412
266,2023-04-04 11:38:11.837070,259.1663323738983
267,2023-04-04 11:38:12.837070,260.144787891358
268,2023-04-04 11:38:13.837070,261.1039358622158
269,2023-04-04 11:38:14.837070,262.0887649543226
270,2023-04-04 11:38:15.837070,263.06349551334154
271,2023-04-04 11:38:16.837070,263.99246926926696
272,2023-04-04 11:38:17.837070,264.9425309018576
273,2023-04-04 11:38:18.837070,265.91576662280517
274,2023-04-04 11:38:19.837070,266.88519514200783
275,2023-04-04 11:38:20.837070,267.8552366591316
276,2023-04-04 11:38:21.837070,268.819441901193
277,2023-04-04 11:38:22.837070,269.8005001904997
278,2023-04-04 11:38:23.837070,270.76646390984473
279,2023-04-04 11:38:24.837070,271.789025069911
280,2023-04-04 11:38:25.837070,272.7452342653438
281,2023-04-04 11:38:26.837070,273.70416043189596
282,2023-04-04 11:38:27.837070,274.6300626181226
283,2023-04-04 11:38:28.837070,275.6370774347776
284,2023-04-04 11:38:29.837070,276.6106921789102
285,2023-04-04 11:38:30.837070,277.57026381236597
286,2023-04-04 11:38:31.837070,278.53488769295285
287,2023-04-04 11:38:32.837070,279.52420870698853
288,2023-04-04 11:38:33.837070,280.4788181592367
289,2023-04-04 11:38:34.837070,281.3890277949699
290,2023-04-04 11:38:35.837070,282.3631856042145
291,2023-04-04 11:38:36.837070,283.3175835668678
292,2023-04-04 11:38:37.837070,284.2666780243821
293,2023-04-04 11:38:38.837070,285.20806093142727
294,2023-04-04 11:38:39.837070,286.20633468469435
295,2023-04-04 11:38:40.837070,287.1644446938324
296,2023-04-04 11:38:41.837070,288.1159673552894
297,2023-04-04 11:38:42.837070,289.0980332988941
298,2023-04-04 11:38:43.837070,290.08545109332607
299,2023-04-04 11:38:44.837070,291.06851997808485
300,2023-04-04 11:38:45.837070,292.0156721243045
301,2023-04-04 11:38:46.837070,292.9737978051409
302,2023-04-04 11:38:47.837070,293.92653289087974
303,2023-04-04 11:38:48.837070,294.90387367310615
304,2023-04-04 11:38:49.837070,295.8714318788835
305,2023-04-04 11:38:50.837070,296.84939260415723
306,2023-04-04 11:38:51.837070,297.81401364734575
307,2023-04-04 11:38:52.837070,298.79310573081665
308,2023-04-04 11:38:53.837070,299.7969107338208
309,2023-04-04 11:38:54.837070,300.7427436664376
310,2023-04-04 11:38:55.837070,301.7132943769396
311,2023-04-04 11:38:56.837070,302.68783745226494
312,2023-04-04 11:38:57.837070,303.68314293846277
313,2023-04-04 11:38:58.837070,304.6748693900085
314,2023-04-04 11:38:59.837070,305.62608936403353
315,2023-04-04 11:39:00.837070,306.60867774076104
316,2023-04-04 11:39:01.837070,307.56662703885337
317,2023-04-04 11:39:02.837070,308.53855545848916
318,2023-04-04 11:39:03.837070,309.5133133871955
319,2023-04-04 11:39:04.837070,310.4824748479221
320,2023-04-04 11:39:05.837070,311.4585490900298
321,2023-04-04 11:39:06.837070,312.44230383542333
322,2023-04-04 11:39:07.837070,313.3992905698079
323,2023-04-04 11:39:08.837070,314.3484032288313
324,2023-04-04 11:39:09.837070,315.3449796421366
325,2023-04-04 11:39:10.837070,316.32171287722224
326,2023-04-04 11:39:11.837070,317.2709592503946
327,2023-04-04 11:39:12.837070,318.24272774821503
328,2023-04-04 11:39:13.837070,319.2681341402713
329,2023-04-04 11:39:14.837070,320.3818365211787
330,2023-04-04 11:39:15.837070,321.39548225255476
331,2023-04-04 11:39:16.837070,322.2971042540971
332,2023-04-04 11:39:17.837070,323.26361978998636
333,2023-04-04 11:39:18.837070,324.23314625304386
334,2023-04-04 11:39:19.837070,325.2329478520811
335,2023-04-04 11:39:20.837070,326.1740411471417
336,2023-04-04 11:39:21.837070,327.14032643153104
337,2023-04-04 11:39:22.837070,328.1109746921935
338,2023-04-04 11:39:23.837070,329.094088875676
339,2023-04-04 11:39:24.837070,330.05163365990404
340,2023-04-04 11:39:25.837070,331.0226273558405
341,2023-04-04 11:39:26.837070,332.03901526650077
342,2023-04-04 11:39:27.837070,333.01328622676544
343,2023-04-04 11:39:28.837070,333.926679223782
344,2023-04-04 11:39:29.837070,334.87869732372764
345,2023-04-04 11:39:30.837070,335.81643058407326
346,2023-04-04 11:39:31.837070,336.78198168227516
347,2023-04-04 11:39:32.837070,337.7054060788943
348,2023-04-04 11:39:33.837070,338.6668354025334
349,2023-04-04 11:39:34.837070,339.6503505824109
350,2023-04-04 11:39:35.837070,340.65013613767314
351,2023-04-04 11:39:36.837070,341.64833226611324
352,2023-04-04 11:39:37.837070,342.6440425086955
353,2023-04-04 11:39:38.837070,343.6053095181746
354,2023-04-04 11:39:39.837070,344.6007544075273
355,2023-04-04 11:39:40.837070,345.56387041088715
356,2023-04-04 11:39:41.837070,346.5524009972104
357,2023-04-04 11:39:42.837070,347.527468937289
358,2023-04-04 11:39:43.837070,348.5052748740779
359,2023-04-04 11:39:44.837070,349.4640770860353
360,2023-04-04 11:39:45.837070,350.45620239075805
361,2023-04-04 11:39:46.837070,351.4225247894477
362,2023-04-04 11:39:47.837070,352.3914784776349
363,2023-04-04 11:39:48.837070,353.3479567940113
364,2023-04-04 11:39:49.837070,354.3188028601658
365,2023-04-04 11:39:50.837070,355.27111829595293
366,2023-04-04 11:39:51.837070,356.2248413434367
367,2023-04-04 11:39:52.837070,357.198678709814
368,2023-04-04 11:39:53.837070,358.18425998034985
369,2023-04-04 11:39:54.837070,359.17273967456845
370,2023-04-04 11:39:55.837070,360.1147058982022
371,2023-04-04 11:39:56.837070,361.08851126959
372,2023-04-04 11:39:57.837070,362.07271071708976
373,2023-04-04 11:39:58.837070,363.0492700954249
374,2023-04-04 11:39:59.837070,364.03163235826446
375,2023-04-04 11:40:00.837070,365.0232974480407
376,2023-04-04 11:40:01.837070,366.01004041874916
377,2023-04-04 11:40:02.837070,367.0065568447048
378,2023-04-04 11:40:03.837070,367.98549164798015
379,2023-04-04 11:40:04.837070,368.95834018206557
380,2023-04-04 11:40:05.837070,369.96113720485886
381,2023-04-04 11:40:06.837070,370.94990189361306
382,2023-04-04 11:40:07.837070,371.90779955667557
383,2023-04-04 11:40:08.837070,372.89184337542036
384,2023-04-04 11:40:09.837070,373.86693516808134
385,2023-04-04 11:40:10.837070,374.82503663874263
386,2023-04-04 11:40:11.837070,375.79028643259016
387,2023-04-04 11:40:12.837070,376.773898928682
388,2023-04-04 11:40:13.837070,377.730837556729
389,2023-04-04 11:40:14.837070,378.6924660196761
390,2023-04-04 11:40:15.837070,379.6509295199251
391,2023-04-04 11:40:16.837070,380.63904782611746
392,2023-04-04 11:40:17.837070,381.5892223259311
393,2023-04-04 11:40:18.837070,382.5347625127586
394,2023-04-04 11:40:19.837070,383.5085019395048
395,2023-04-04 11:40:20.837070,384.4753455647416
396,2023-04-04 11:40:21.837070,385.44883028776553
397,2023-04-04 11:40:22.837070,386.4072929720851
398,2023-04-04 11:40:23.837070,387.3797216930987
399,2023-04-04 11:40:24.837070,388.33843756608917
400,2023-04-04 11:40:25.837070,389.29400753069643
401,2023-04-04 11:40:26.837070,390.2745052425639
402,2023-04-04 11:40:27.837070,391.29119917680464
403,2023-04-04 11:40:28.837070,392.27699464348336
404,2023-04-04 11:40:29.837070,393.2345362211678
405,2023-04-04 11:40:30.837070,394.219941515156
406,2023-04-04 11:40:31.837070,395.1742719719609
407,2023-04-04 11:40:32.837070,396.12435093544116
408,2023-04-04 11:40:33.837070,397.10149216141536
409,2023-04-04 11:40:34.837070,398.04520106085135
410,2023-04-04 11:40:35.837070,398.97662989221726
411,2023-04-04 11:40:36.837070,399.92032194887275
412,2023-04-04 11:40:37.837070,400.88603195389885
413,2023-04-04 11:40:38.837070,401.8523866094611
414,2023-04-04 11:40:39.837070,402.81983775494024
415,2023-04-04 11:40:40.837070,403.7876877151453
416,2023-04-04 11:40:41.837070,404.7534121536741
417,2023-04-04 11:40:42.837070,405.7187422401598
418,2023-04-04 11:40:43.837070,406.684580857757
419,2023-04-04 11:40:44.837070,407.65256592379484
420,2023-04-04 11:40:45.837070,408.61883562664605
421,2023-04-04 11:40:46.837070,409.58544222064637
422,2023-04-04 11:40:47.837070,410.55573124596486
423,2023-04-04 11:40:48.837070,411.5210815711794
424,2023-04-04 11:40:49.837070,412.45824105374135
425,2023-04-04 11:40:50.837070,413.39880191443564
426,2023-04-04 11:40:51.837070,414.3446043915639
427,2023-04-04 11:40:52.837070,415.3068121906108
428,2023-04-04 11:40:53.837070,416.2631050838122
429,2023-04-04 11:40:54.837070,417.2623972613642
430,2023-04-04 11:40:55.837070,418.2210389492001
431,2023-04-04 11:40:56.837070,419.1837085857393
432,2023-04-04 11:40:57.837070,420.17176504531835
433,2023-04-04 11:40:58.837070,421.1402690340445
434,2023-04-04 11:40:59.837070,422.07890163977567
435,2023-04-04 11:41:00.837070,423.0096265368294
436,2023-04-04 11:41:01.837070,423.964570433952
437,2023-04-04 11:41:02.837070,424.95370620980043
438,2023-04-04 11:41:03.837070,425.9420460279569
439,2023-04-04 11:41:04.837070,426.9346196813389
440,2023-04-04 11:41:05.837070,427.91384827589104
441,2023-04-04 11:41:06.837070,428.8801014387435
442,2023-04-04 11:41:07.837070,429.8445617418213
443,2023-04-04 11:41:08.837070,430.81043274096055
444,2023-04-04 11:41:09.837070,431.7763655810217
445,2023-04-04 11:41:10.837070,432.74240870585317
446,2023-04-04 11:41:11.837070,433.7075332005602
447,2023-04-04 11:41:12.837070,434.67347939199436
448,2023-04-04 11:41:13.837070,435.6392989109023
